SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
8154,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8155,3/23/2020,South Dakota,US,3/23/2020 23:19,1,0,0
8156,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8157,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8158,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8159,3/23/2020,Arkansas,US,3/23/2020 23:19,1,0,0
8160,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8161,3/23/2020,Indiana,US,3/23/2020 23:19,3,0,0
8162,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8163,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8164,3/23/2020,Missouri,US,3/23/2020 23:19,17,1,0
8165,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8166,3/23/2020,West Virginia,US,3/23/2020 23:19,0,0,0
8167,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8168,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8169,3/23/2020,Louisiana,US,3/23/2020 23:19,12,0,0
8170,3/23/2020,Virginia,US,3/23/2020 23:19,1,0,0
8171,3/23/2020,North Dakota,US,3/23/2020 23:19,0,0,0
8172,3/23/2020,Colorado,US,3/23/2020 23:19,39,0,0
8173,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8174,3/23/2020,Kansas,US,3/23/2020 23:19,1,0,0
8175,3/23/2020,Kentucky,US,3/23/2020 23:19,2,1,0
8176,3/23/2020,Texas,US,3/23/2020 23:19,1,0,0
8177,3/23/2020,North Dakota,US,3/23/2020 23:19,0,0,0
8178,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8179,3/23/2020,Utah,US,3/23/2020 23:19,1,0,0
8180,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8181,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8182,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8183,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8184,3/23/2020,Florida,US,3/23/2020 23:19,1,0,0
8185,3/23/2020,Pennsylvania,US,3/23/2020 23:19,0,0,0
8186,3/23/2020,Arkansas,US,3/23/2020 23:19,4,0,0
8187,3/23/2020,Tennessee,US,3/23/2020 23:19,1,0,0
8188,3/23/2020,Michigan,US,3/23/2020 23:19,0,0,0
8189,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8190,3/23/2020,West Virginia,US,3/23/2020 23:19,0,0,0
8191,3/23/2020,Texas,US,3/23/2020 23:19,16,0,0
8192,3/23/2020,Texas,US,3/23/2020 23:19,12,0,0
8193,3/23/2020,Kentucky,US,3/23/2020 23:19,1,0,0
8194,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8195,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8196,3/23/2020,Florida,US,3/23/2020 23:19,7,0,0
8197,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8198,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8199,3/23/2020,Massachusetts,US,3/23/2020 23:19,25,0,0
8200,3/23/2020,Rhode Island,US,3/23/2020 23:19,24,0,0
8201,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8202,3/23/2020,Alaska,US,3/23/2020 23:19,0,0,0
8203,3/23/2020,Montana,US,3/23/2020 23:19,1,0,0
8204,3/23/2020,New York,US,3/23/2020 23:19,0,0,0
8205,3/23/2020,West Virginia,US,3/23/2020 23:19,0,0,0
8206,3/23/2020,South Dakota,US,3/23/2020 23:19,0,0,0
8207,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8208,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8209,3/23/2020,New York,US,3/23/2020 23:19,3,1,0
8210,3/23/2020,Colorado,US,3/23/2020 23:19,1,0,0
8211,3/23/2020,Florida,US,3/23/2020 23:19,263,3,0
8212,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8213,3/23/2020,Indiana,US,3/23/2020 23:19,0,0,0
8214,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8215,3/23/2020,Minnesota,US,3/23/2020 23:19,0,0,0
8216,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8217,3/23/2020,Ohio,US,3/23/2020 23:19,0,0,0
8218,3/23/2020,South Dakota,US,3/23/2020 23:19,1,0,0
8219,3/23/2020,Texas,US,3/23/2020 23:19,2,0,0
8220,3/23/2020,Wisconsin,US,3/23/2020 23:19,3,0,0
8221,3/23/2020,South Dakota,US,3/23/2020 23:19,0,0,0
8222,3/23/2020,North Carolina,US,3/23/2020 23:19,8,0,0
8223,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8224,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8225,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8226,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8227,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8228,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8229,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8230,3/23/2020,Pennsylvania,US,3/23/2020 23:19,43,0,0
8231,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8232,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8233,3/23/2020,Nebraska,US,3/23/2020 23:19,2,0,0
8234,3/23/2020,South Dakota,US,3/23/2020 23:19,0,0,0
8235,3/23/2020,Wisconsin,US,3/23/2020 23:19,0,0,0
8236,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8237,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8238,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8239,3/23/2020,North Carolina,US,3/23/2020 23:19,8,0,0
8240,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8241,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8242,3/23/2020,North Carolina,US,3/23/2020 23:19,0,0,0
8243,3/23/2020,North Dakota,US,3/23/2020 23:19,0,0,0
8244,3/23/2020,North Dakota,US,3/23/2020 23:19,16,0,0
8245,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8246,3/23/2020,New Jersey,US,3/23/2020 23:19,36,0,0
8247,3/23/2020,Texas,US,3/23/2020 23:19,1,0,0
8248,3/23/2020,Wisconsin,US,3/23/2020 23:19,0,0,0
8249,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8250,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8251,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8252,3/23/2020,Kansas,US,3/23/2020 23:19,3,0,0
8253,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8254,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8255,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8256,3/23/2020,Ohio,US,3/23/2020 23:19,17,0,0
8257,3/23/2020,Pennsylvania,US,3/23/2020 23:19,5,0,0
8258,3/23/2020,California,US,3/23/2020 23:19,2,0,0
8259,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8260,3/23/2020,South Dakota,US,3/23/2020 23:19,0,0,0
8261,3/23/2020,Georgia,US,3/23/2020 23:19,2,0,0
8262,3/23/2020,North Carolina,US,3/23/2020 23:19,6,0,0
8263,3/23/2020,West Virginia,US,3/23/2020 23:19,0,0,0
8264,3/23/2020,Utah,US,3/23/2020 23:19,3,0,0
8265,3/23/2020,Louisiana,US,3/23/2020 23:19,34,0,0
8266,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8267,3/23/2020,California,US,3/23/2020 23:19,2,0,0
8268,3/23/2020,Louisiana,US,3/23/2020 23:19,4,0,0
8269,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8270,3/23/2020,Louisiana,US,3/23/2020 23:19,0,0,0
8271,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8272,3/23/2020,North Carolina,US,3/23/2020 23:19,0,0,0
8273,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8274,3/23/2020,Vermont,US,3/23/2020 23:19,1,0,0
8275,3/23/2020,Alabama,US,3/23/2020 23:19,2,0,0
8276,3/23/2020,Arkansas,US,3/23/2020 23:19,0,0,0
8277,3/23/2020,Florida,US,3/23/2020 23:19,0,0,0
8278,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8279,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8280,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8281,3/23/2020,Michigan,US,3/23/2020 23:19,3,0,0
8282,3/23/2020,Mississippi,US,3/23/2020 23:19,0,0,0
8283,3/23/2020,South Carolina,US,3/23/2020 23:19,1,0,0
8284,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8285,3/23/2020,West Virginia,US,3/23/2020 23:19,0,0,0
8286,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8287,3/23/2020,Missouri,US,3/23/2020 23:19,1,0,0
8288,3/23/2020,Kentucky,US,3/23/2020 23:19,1,0,0
8289,3/23/2020,Wisconsin,US,3/23/2020 23:19,1,0,0
8290,3/23/2020,Maryland,US,3/23/2020 23:19,1,0,0
8291,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8292,3/23/2020,Pennsylvania,US,3/23/2020 23:19,1,0,0
8293,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8294,3/23/2020,Missouri,US,3/23/2020 23:19,1,0,0
8295,3/23/2020,New Jersey,US,3/23/2020 23:19,33,1,0
8296,3/23/2020,North Carolina,US,3/23/2020 23:19,0,0,0
8297,3/23/2020,Louisiana,US,3/23/2020 23:19,0,0,0
8298,3/23/2020,Pennsylvania,US,3/23/2020 23:19,0,0,0
8299,3/23/2020,Texas,US,3/23/2020 23:19,6,0,0
8300,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8301,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8302,3/23/2020,South Dakota,US,3/23/2020 23:19,0,0,0
8303,3/23/2020,Tennessee,US,3/23/2020 23:19,2,0,0
8304,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8305,3/23/2020,Wyoming,US,3/23/2020 23:19,1,0,0
8306,3/23/2020,Oklahoma,US,3/23/2020 23:19,2,0,0
8307,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8308,3/23/2020,Tennessee,US,3/23/2020 23:19,0,0,0
8309,3/23/2020,Idaho,US,3/23/2020 23:19,3,0,0
8310,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8311,3/23/2020,New Jersey,US,3/23/2020 23:19,2,0,0
8312,3/23/2020,Montana,US,3/23/2020 23:19,0,0,0
8313,3/23/2020,Pennsylvania,US,3/23/2020 23:19,0,0,0
8314,3/23/2020,Utah,US,3/23/2020 23:19,0,0,0
8315,3/23/2020,Wyoming,US,3/23/2020 23:19,1,0,0
8316,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8317,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8318,3/23/2020,Minnesota,US,3/23/2020 23:19,0,0,0
8319,3/23/2020,Maryland,US,3/23/2020 23:19,1,0,0
8320,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8321,3/23/2020,Arkansas,US,3/23/2020 23:19,0,0,0
8322,3/23/2020,Georgia,US,3/23/2020 23:19,21,0,0
8323,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8324,3/23/2020,Indiana,US,3/23/2020 23:19,0,0,0
8325,3/23/2020,Iowa,US,3/23/2020 23:19,1,0,0
8326,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8327,3/23/2020,Maryland,US,3/23/2020 23:19,5,0,0
8328,3/23/2020,Mississippi,US,3/23/2020 23:19,0,0,0
8329,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8330,3/23/2020,New Hampshire,US,3/23/2020 23:19,6,0,0
8331,3/23/2020,Ohio,US,3/23/2020 23:19,2,0,0
8332,3/23/2020,Tennessee,US,3/23/2020 23:19,2,0,0
8333,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8334,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8335,3/23/2020,Nevada,US,3/23/2020 23:19,3,0,0
8336,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8337,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8338,3/23/2020,Montana,US,3/23/2020 23:19,0,0,0
8339,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8340,3/23/2020,Tennessee,US,3/23/2020 23:19,0,0,0
8341,3/23/2020,North Carolina,US,3/23/2020 23:19,5,0,0
8342,3/23/2020,Minnesota,US,3/23/2020 23:19,8,0,0
8343,3/23/2020,Montana,US,3/23/2020 23:19,3,0,0
8344,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8345,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8346,3/23/2020,Indiana,US,3/23/2020 23:19,0,0,0
8347,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8348,3/23/2020,Michigan,US,3/23/2020 23:19,0,0,0
8349,3/23/2020,Minnesota,US,3/23/2020 23:19,1,0,0
8350,3/23/2020,Missouri,US,3/23/2020 23:19,6,0,0
8351,3/23/2020,Nebraska,US,3/23/2020 23:19,1,0,0
8352,3/23/2020,North Dakota,US,3/23/2020 23:19,1,0,0
8353,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8354,3/23/2020,Idaho,US,3/23/2020 23:19,1,0,0
8355,3/23/2020,Texas,US,3/23/2020 23:19,2,0,0
8356,3/23/2020,North Carolina,US,3/23/2020 23:19,0,0,0
8357,3/23/2020,Louisiana,US,3/23/2020 23:19,1,1,0
8358,3/23/2020,North Carolina,US,3/23/2020 23:19,4,0,0
8359,3/23/2020,Georgia,US,3/23/2020 23:19,1,0,0
8360,3/23/2020,New Mexico,US,3/23/2020 23:19,0,0,0
8361,3/23/2020,New York,US,3/23/2020 23:19,0,0,0
8362,3/23/2020,North Dakota,US,3/23/2020 23:19,0,0,0
8363,3/23/2020,New York,US,3/23/2020 23:19,0,0,0
8364,3/23/2020,Maryland,US,3/23/2020 23:19,1,0,0
8365,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8366,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8367,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8368,3/23/2020,Pennsylvania,US,3/23/2020 23:19,3,0,0
8369,3/23/2020,Iowa,US,3/23/2020 23:19,2,0,0
8370,3/23/2020,Colorado,US,3/23/2020 23:19,3,0,0
8371,3/23/2020,Alabama,US,3/23/2020 23:19,2,0,0
8372,3/23/2020,Texas,US,3/23/2020 23:19,1,0,0
8373,3/23/2020,Illinois,US,3/23/2020 23:19,3,0,0
8374,3/23/2020,Ohio,US,3/23/2020 23:19,0,0,0
8375,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8376,3/23/2020,Maryland,US,3/23/2020 23:19,5,0,0
8377,3/23/2020,Virginia,US,3/23/2020 23:19,1,0,0
8378,3/23/2020,South Dakota,US,3/23/2020 23:19,1,0,0
8379,3/23/2020,South Carolina,US,3/23/2020 23:19,31,1,0
8380,3/23/2020,Michigan,US,3/23/2020 23:19,2,0,0
8381,3/23/2020,Florida,US,3/23/2020 23:19,3,0,0
8382,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8383,3/23/2020,Virginia,US,3/23/2020 23:19,4,0,0
8384,3/23/2020,Georgia,US,3/23/2020 23:19,1,0,0
8385,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8386,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8387,3/23/2020,Georgia,US,3/23/2020 23:19,4,0,0
8388,3/23/2020,North Carolina,US,3/23/2020 23:19,3,0,0
8389,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8390,3/23/2020,Georgia,US,3/23/2020 23:19,1,0,0
8391,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8392,3/23/2020,New York,US,3/23/2020 23:19,0,0,0
8393,3/23/2020,New Mexico,US,3/23/2020 23:19,4,0,0
8394,3/23/2020,Tennessee,US,3/23/2020 23:19,4,0,0
8395,3/23/2020,Michigan,US,3/23/2020 23:19,0,0,0
8396,3/23/2020,Washington,US,3/23/2020 23:19,6,0,0
8397,3/23/2020,New York,US,3/23/2020 23:19,2,0,0
8398,3/23/2020,New York,US,3/23/2020 23:19,2,0,0
8399,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8400,3/23/2020,Georgia,US,3/23/2020 23:19,20,0,0
8401,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8402,3/23/2020,Kansas,US,3/23/2020 23:19,2,0,0
8403,3/23/2020,North Carolina,US,3/23/2020 23:19,4,0,0
8404,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8405,3/23/2020,South Carolina,US,3/23/2020 23:19,0,0,0
8406,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8407,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8408,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8409,3/23/2020,New Hampshire,US,3/23/2020 23:19,1,0,0
8410,3/23/2020,Pennsylvania,US,3/23/2020 23:19,40,0,0
8411,3/23/2020,South Carolina,US,3/23/2020 23:19,1,0,0
8412,3/23/2020,Tennessee,US,3/23/2020 23:19,1,0,0
8413,3/23/2020,South Carolina,US,3/23/2020 23:19,0,0,0
8414,3/23/2020,Virginia,US,3/23/2020 23:19,9,0,0
8415,3/23/2020,Colorado,US,3/23/2020 23:19,0,0,0
8416,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8417,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8418,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8419,3/23/2020,Mississippi,US,3/23/2020 23:19,3,0,0
8420,3/23/2020,Arkansas,US,3/23/2020 23:19,0,0,0
8421,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8422,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8423,3/23/2020,Michigan,US,3/23/2020 23:19,1,0,0
8424,3/23/2020,Minnesota,US,3/23/2020 23:19,0,0,0
8425,3/23/2020,Wisconsin,US,3/23/2020 23:19,1,0,0
8426,3/23/2020,Minnesota,US,3/23/2020 23:19,2,0,0
8427,3/23/2020,Vermont,US,3/23/2020 23:19,32,1,0
8428,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8429,3/23/2020,Mississippi,US,3/23/2020 23:19,0,0,0
8430,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8431,3/23/2020,Montana,US,3/23/2020 23:19,0,0,0
8432,3/23/2020,North Carolina,US,3/23/2020 23:19,1,0,0
8433,3/23/2020,Illinois,US,3/23/2020 23:19,1,0,0
8434,3/23/2020,Kentucky,US,3/23/2020 23:19,2,0,0
8435,3/23/2020,Missouri,US,3/23/2020 23:19,2,0,0
8436,3/23/2020,Nevada,US,3/23/2020 23:19,0,0,0
8437,3/23/2020,New Mexico,US,3/23/2020 23:19,0,0,0
8438,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8439,3/23/2020,Florida,US,3/23/2020 23:19,9,0,0
8440,3/23/2020,Oregon,US,3/23/2020 23:19,14,0,0
8441,3/23/2020,Louisiana,US,3/23/2020 23:19,2,0,0
8442,3/23/2020,Mississippi,US,3/23/2020 23:19,0,0,0
8443,3/23/2020,Tennessee,US,3/23/2020 23:19,1,0,0
8444,3/23/2020,Washington,US,3/23/2020 23:19,4,0,0
8445,3/23/2020,Michigan,US,3/23/2020 23:19,1,0,0
8446,3/23/2020,South Carolina,US,3/23/2020 23:19,4,1,0
8447,3/23/2020,Pennsylvania,US,3/23/2020 23:19,0,0,0
8448,3/23/2020,Arkansas,US,3/23/2020 23:19,7,0,0
8449,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8450,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8451,3/23/2020,Indiana,US,3/23/2020 23:19,4,0,0
8452,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8453,3/23/2020,Kentucky,US,3/23/2020 23:19,2,0,0
8454,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
8455,3/23/2020,Nevada,US,3/23/2020 23:19,126,4,0
8456,3/23/2020,Ohio,US,3/23/2020 23:19,1,0,0
8457,3/23/2020,South Dakota,US,3/23/2020 23:19,0,0,0
8458,3/23/2020,Washington,US,3/23/2020 23:19,13,3,0
8459,3/23/2020,Wisconsin,US,3/23/2020 23:19,0,0,0
8460,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8461,3/23/2020,Georgia,US,3/23/2020 23:19,14,0,0
8462,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8463,3/23/2020,Mississippi,US,3/23/2020 23:19,0,0,0
8464,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8465,3/23/2020,Oregon,US,3/23/2020 23:19,0,0,0
8466,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8467,3/23/2020,Arkansas,US,3/23/2020 23:19,0,0,0
8468,3/23/2020,Florida,US,3/23/2020 23:19,8,2,0
8469,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8470,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8471,3/23/2020,Indiana,US,3/23/2020 23:19,0,0,0
8472,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8473,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8474,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8475,3/23/2020,Minnesota,US,3/23/2020 23:19,2,0,0
8476,3/23/2020,Mississippi,US,3/23/2020 23:19,1,0,0
8477,3/23/2020,Missouri,US,3/23/2020 23:19,3,0,0
8478,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8479,3/23/2020,North Carolina,US,3/23/2020 23:19,0,0,0
8480,3/23/2020,South Dakota,US,3/23/2020 23:19,0,0,0
8481,3/23/2020,Tennessee,US,3/23/2020 23:19,0,0,0
8482,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8483,3/23/2020,West Virginia,US,3/23/2020 23:19,0,0,0
8484,3/23/2020,Georgia,US,3/23/2020 23:19,18,0,0
8485,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8486,3/23/2020,Colorado,US,3/23/2020 23:19,3,0,0
8487,3/23/2020,Pennsylvania,US,3/23/2020 23:19,0,0,0
8488,3/23/2020,Idaho,US,3/23/2020 23:19,0,0,0
8489,3/23/2020,Minnesota,US,3/23/2020 23:19,0,0,0
8490,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8491,3/23/2020,Arkansas,US,3/23/2020 23:19,27,0,0
8492,3/23/2020,Ohio,US,3/23/2020 23:19,5,0,0
8493,3/23/2020,Arkansas,US,3/23/2020 23:19,3,0,0
8494,3/23/2020,North Carolina,US,3/23/2020 23:19,0,0,0
8495,3/23/2020,Oklahoma,US,3/23/2020 23:19,16,0,0
8496,3/23/2020,Georgia,US,3/23/2020 23:19,1,0,0
8497,3/23/2020,Illinois,US,3/23/2020 23:19,3,0,0
8498,3/23/2020,Indiana,US,3/23/2020 23:19,0,0,0
8499,3/23/2020,Iowa,US,3/23/2020 23:19,0,0,0
8500,3/23/2020,Kentucky,US,3/23/2020 23:19,0,0,0
8501,3/23/2020,Michigan,US,3/23/2020 23:19,2,0,0
8502,3/23/2020,Missouri,US,3/23/2020 23:19,1,0,0
8503,3/23/2020,New York,US,3/23/2020 23:19,4,0,0
8504,3/23/2020,Ohio,US,3/23/2020 23:19,1,0,0
8505,3/23/2020,Pennsylvania,US,3/23/2020 23:19,0,0,0
8506,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8507,3/23/2020,Mississippi,US,3/23/2020 23:19,8,0,0
8508,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8509,3/23/2020,Georgia,US,3/23/2020 23:19,79,2,0
8510,3/23/2020,Arizona,US,3/23/2020 23:19,1,0,0
8511,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8512,3/23/2020,Tennessee,US,3/23/2020 23:19,1,0,0
8513,3/23/2020,Arizona,US,3/23/2020 23:19,17,0,0
8514,3/23/2020,South Dakota,US,3/23/2020 23:19,1,0,0
8515,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8516,3/23/2020,Georgia,US,3/23/2020 23:19,1,0,0
8517,3/23/2020,Tennessee,US,3/23/2020 23:19,0,0,0
8518,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8519,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8520,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8521,3/23/2020,Missouri,US,3/23/2020 23:19,5,0,0
8522,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8523,3/23/2020,Illinois,US,3/23/2020 23:19,0,0,0
8524,3/23/2020,Nebraska,US,3/23/2020 23:19,0,0,0
8525,3/23/2020,New Mexico,US,3/23/2020 23:19,0,0,0
8526,3/23/2020,South Carolina,US,3/23/2020 23:19,1,0,0
8527,3/23/2020,Florida,US,3/23/2020 23:19,39,0,0
8528,3/23/2020,Texas,US,3/23/2020 23:19,38,1,0
8529,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8530,3/23/2020,Virginia,US,3/23/2020 23:19,0,0,0
8531,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8532,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8533,3/23/2020,Arkansas,US,3/23/2020 23:19,1,0,0
8534,3/23/2020,Florida,US,3/23/2020 23:19,2,0,0
8535,3/23/2020,Georgia,US,3/23/2020 23:19,3,0,0
8536,3/23/2020,New York,US,3/23/2020 23:19,17,0,0
8537,3/23/2020,Oregon,US,3/23/2020 23:19,0,0,0
8538,3/23/2020,Pennsylvania,US,3/23/2020 23:19,1,0,0
8539,3/23/2020,Washington,US,3/23/2020 23:19,1,0,0
8540,3/23/2020,Wisconsin,US,3/23/2020 23:19,5,0,0
8541,3/23/2020,Ohio,US,3/23/2020 23:19,2,0,0
8542,3/23/2020,North Carolina,US,3/23/2020 23:19,0,0,0
8543,3/23/2020,California,US,3/23/2020 23:19,0,0,0
8544,3/23/2020,Texas,US,3/23/2020 23:19,3,0,0
8545,3/23/2020,Kansas,US,3/23/2020 23:19,0,0,0
8546,3/23/2020,Oklahoma,US,3/23/2020 23:19,0,0,0
8547,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8548,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8549,3/23/2020,Louisiana,US,3/23/2020 23:19,0,0,0
8550,3/23/2020,Alabama,US,3/23/2020 23:19,0,0,0
8551,3/23/2020,Colorado,US,3/23/2020 23:19,0,0,0
8552,3/23/2020,California,US,3/23/2020 23:19,71,1,0
8553,3/23/2020,Wyoming,US,3/23/2020 23:19,0,0,0
8554,3/23/2020,Arkansas,US,3/23/2020 23:19,1,0,0
8555,3/23/2020,Georgia,US,3/23/2020 23:19,0,0,0
8556,3/23/2020,Illinois,US,3/23/2020 23:19,922,9,0
8557,3/23/2020,Minnesota,US,3/23/2020 23:19,0,0,0
8558,3/23/2020,Texas,US,3/23/2020 23:19,0,0,0
8559,3/23/2020,Missouri,US,3/23/2020 23:19,0,0,0
